date,date_string,last_transaction_price,max_price,min_price,avg_price,percentage,profit,total_profit,company_code,scaled
2020-09-11,11.9.2020,2400.0,"2.400,00","2.399,00","2.399,82","-1,04",600,1.439.889,UNI,0.019176460235045642
2020-09-14,14.9.2020,2400.0,"2.400,00","2.399,00","2.399,57","-0,01",326,782.260,UNI,0.019176460235045642
2020-09-18,18.9.2020,2400.0,"2.401,00","2.400,00","2.400,00","0,02",2.029,4.869.610,UNI,0.019176460235045642
2020-09-23,23.9.2020,2400.0,"2.400,00","2.400,00","2.400,00","0,00",400,960.000,UNI,0.019176460235045642
2020-09-24,24.9.2020,2400.0,"2.400,00","2.400,00","2.400,00","0,00",150,360.000,UNI,0.019176460235045642
2020-09-25,25.9.2020,2400.0,"2.400,00","2.400,00","2.400,00","0,00",1.245,2.988.000,UNI,0.019176460235045642
2020-09-28,28.9.2020,2400.0,"2.400,00","2.400,00","2.400,00","0,00",100,240.000,UNI,0.019176460235045642
2020-10-01,01.10.2020,2450.0,"2.450,00","2.390,00","2.411,65","0,49",1.000,2.411.650,UNI,0.019576469835276045
2020-10-08,08.10.2020,2400.0,"2.400,00","2.400,00","2.400,00","-0,48",24,57.600,UNI,0.019176460235045642
2020-10-15,15.10.2020,2395.0,"2.395,00","2.360,00","2.380,08","-0,83",61,145.185,UNI,0.0191364592750226
2020-10-22,22.10.2020,2380.0,"2.380,00","2.380,00","2.380,00","0,00",20,47.600,UNI,0.019016456394953477
2020-10-28,28.10.2020,2260.0,"2.260,00","2.260,00","2.260,00","-5,04",60,135.600,UNI,0.018056433354400506
2020-11-03,03.11.2020,2450.0,"2.450,00","2.400,00","2.418,85","7,03",296,715.980,UNI,0.019576469835276045
2020-11-04,04.11.2020,2420.0,"2.420,00","2.420,00","2.420,00","0,05",762,1.844.040,UNI,0.019336464075137803
2020-11-24,24.11.2020,2420.0,"2.420,00","2.420,00","2.420,00","0,00",15,36.300,UNI,0.019336464075137803
2020-11-26,26.11.2020,2420.0,"2.420,00","2.420,00","2.420,00","0,00",51,123.420,UNI,0.019336464075137803
2020-11-27,27.11.2020,2420.0,"2.420,00","2.420,00","2.420,00","0,00",49,118.580,UNI,0.019336464075137803
2020-12-14,14.12.2020,2350.0,"2.451,00","2.350,00","2.354,81","-2,69",1.050,2.472.550,UNI,0.018776450634815235
2020-12-21,21.12.2020,2400.0,"2.400,00","2.400,00","2.400,00","1,92",1.000,2.400.000,UNI,0.019176460235045642
2020-12-22,22.12.2020,2400.0,"2.401,00","2.400,00","2.400,06","0,00",543,1.303.230,UNI,0.019176460235045642
2020-12-23,23.12.2020,2400.0,"2.400,00","2.400,00","2.400,00","0,00",317,760.800,UNI,0.019176460235045642
2020-12-24,24.12.2020,2400.0,"2.400,00","2.400,00","2.400,00","0,00",200,480.000,UNI,0.019176460235045642
2020-12-25,25.12.2020,2400.0,"2.400,00","2.399,00","2.399,95","0,00",283,679.185,UNI,0.019176460235045642
2020-12-28,28.12.2020,2400.0,"2.400,00","2.400,00","2.400,00","0,00",332,796.800,UNI,0.019176460235045642
2020-12-29,29.12.2020,2400.0,"2.400,00","2.400,00","2.400,00","0,00",150,360.000,UNI,0.019176460235045642
2020-12-30,30.12.2020,2400.0,"2.400,00","2.400,00","2.400,00","0,00",350,840.000,UNI,0.019176460235045642
2021-01-04,04.1.2021,2390.0,"2.400,00","2.390,00","2.392,99","-0,29",695,1.663.130,UNI,0.019096458314999558
2021-01-05,05.1.2021,2400.0,"2.400,00","2.400,00","2.400,00","0,29",150,360.000,UNI,0.019176460235045642
2021-01-08,08.1.2021,2499.0,"2.499,00","2.499,00","2.499,00","4,12",30,74.970,UNI,0.019968479243501844
2021-01-11,11.1.2021,2500.0,"2.500,00","2.500,00","2.500,00","0,04",41,102.500,UNI,0.019976479435506452
2021-01-12,12.1.2021,2550.0,"2.571,00","2.550,00","2.557,78","2,31",54,138.120,UNI,0.020376489035736856
2021-01-20,20.1.2021,2530.0,"2.530,00","2.530,00","2.530,00","-1,09",65,164.450,UNI,0.020216485195644694
2021-01-21,21.1.2021,2530.0,"2.530,00","2.530,00","2.530,00","0,00",35,88.550,UNI,0.020216485195644694
2021-02-04,04.2.2021,2488.0,"2.488,00","2.488,00","2.488,00","-1,66",50,124.400,UNI,0.019880477131451153
2021-02-05,05.2.2021,2559.0,"2.559,00","2.559,00","2.559,00","2,85",15,38.385,UNI,0.02044849076377833
2021-02-08,08.2.2021,2600.0,"2.600,00","2.560,00","2.598,65","1,55",1.035,2.689.600,UNI,0.020776498635967262
2021-02-16,16.2.2021,2650.0,"2.650,00","2.650,00","2.650,00","1,98",30,79.500,UNI,0.02117650823619767
2021-02-22,22.2.2021,2600.0,"2.601,00","2.600,00","2.600,14","-1,88",87,226.212,UNI,0.020776498635967262
2021-02-23,23.2.2021,2600.0,"2.600,00","2.600,00","2.600,00","-0,01",13,33.800,UNI,0.020776498635967262
2021-02-25,25.2.2021,2580.0,"2.580,00","2.580,00","2.580,00","-0,77",31,79.980,UNI,0.0206164947958751
2021-02-26,26.2.2021,2522.0,"2.522,00","2.522,00","2.522,00","-2,25",90,226.980,UNI,0.02015248365960783
2021-03-02,02.3.2021,2600.0,"2.600,00","2.600,00","2.600,00","3,09",30,78.000,UNI,0.020776498635967262
2021-03-03,03.3.2021,2678.0,"2.678,00","2.678,00","2.678,00","3,00",25,66.950,UNI,0.021400513612326696
2021-03-04,04.3.2021,2690.0,"2.690,00","2.690,00","2.690,00","0,45",33,88.770,UNI,0.021496515916381992
2021-03-09,09.3.2021,2599.0,"2.610,00","2.599,00","2.606,33","-3,11",45,117.285,UNI,0.020768498443962655
2021-03-11,11.3.2021,2580.0,"2.580,00","2.550,00","2.574,19","-1,23",62,159.600,UNI,0.0206164947958751
2021-03-22,22.3.2021,2500.0,"2.500,00","2.500,00","2.500,00","-2,88",104,260.000,UNI,0.019976479435506452
2021-03-26,26.3.2021,2580.0,"2.590,00","2.500,00","2.577,93","3,12",387,997.660,UNI,0.0206164947958751
2021-04-13,13.4.2021,2580.0,"2.580,00","2.580,00","2.580,00","0,08",100,258.000,UNI,0.0206164947958751
2021-05-05,05.5.2021,2560.0,"2.560,00","2.560,00","2.560,00","-0,78",30,76.800,UNI,0.02045649095578294
2021-05-14,14.5.2021,2580.0,"2.580,00","2.550,00","2.563,41","0,13",41,105.100,UNI,0.0206164947958751
2021-05-17,17.5.2021,2600.0,"2.600,00","2.580,00","2.597,89","1,35",533,1.384.675,UNI,0.020776498635967262
2021-05-18,18.5.2021,2599.0,"2.600,00","2.599,00","2.599,70","0,07",167,434.150,UNI,0.020768498443962655
2021-05-19,19.5.2021,2650.0,"2.650,00","2.600,00","2.617,67","0,69",283,740.800,UNI,0.02117650823619767
2021-05-25,25.5.2021,2649.0,"2.649,00","2.648,00","2.648,59","1,18",121,320.479,UNI,0.021168508044193058
2021-05-27,27.5.2021,2700.0,"2.700,00","2.649,00","2.674,97","1,00",159,425.321,UNI,0.021576517836428073
2021-05-28,28.5.2021,2601.0,"2.655,00","2.601,00","2.632,20","-1,60",737,1.939.930,UNI,0.02078449882797187
2021-05-31,31.5.2021,2800.0,"2.800,00","2.699,00","2.703,47","2,71",940,2.541.258,UNI,0.022376537036888883
2021-06-01,01.6.2021,2750.0,"2.750,00","2.750,00","2.750,00","1,72",1.200,3.300.000,UNI,0.02197652743665848
2021-06-02,02.6.2021,2889.0,"2.889,00","2.889,00","2.889,00","5,05",998,2.883.222,UNI,0.023088554125299005
2021-06-03,03.6.2021,2920.0,"2.920,00","2.919,00","2.919,10","1,04",100,291.910,UNI,0.023336560077441858
2021-06-15,15.6.2021,2919.0,"2.919,00","2.919,00","2.919,00","0,00",13,37.947,UNI,0.02332855988543725
2021-07-08,08.7.2021,2900.0,"2.900,00","2.900,00","2.900,00","-0,65",13,37.700,UNI,0.023176556237349696
2021-08-05,05.8.2021,2899.0,"2.899,00","2.899,00","2.899,00","-0,03",150,434.850,UNI,0.02316855604534509
2021-08-17,17.8.2021,2899.0,"2.899,00","2.898,00","2.898,10","-0,03",100,289.810,UNI,0.02316855604534509
2021-09-02,02.9.2021,2896.0,"2.896,00","2.896,00","2.896,00","-0,07",100,289.600,UNI,0.023144555469331262
2021-09-15,15.9.2021,2877.0,"2.877,00","2.877,00","2.877,00","-0,66",20,57.540,UNI,0.02299255182124371
2021-09-16,16.9.2021,2900.0,"2.900,00","2.900,00","2.900,00","0,80",200,580.000,UNI,0.023176556237349696
2021-09-21,21.9.2021,2813.0,"2.813,00","2.813,00","2.813,00","-3,00",100,281.300,UNI,0.02248053953294879
2021-09-22,22.9.2021,2889.0,"2.889,00","2.889,00","2.889,00","2,70",80,231.120,UNI,0.023088554125299005
2021-10-21,21.10.2021,2888.0,"2.888,00","2.888,00","2.888,00","-0,03",83,239.704,UNI,0.023080553933294397
2021-10-22,22.10.2021,2880.0,"2.880,00","2.880,00","2.880,00","-0,28",63,181.440,UNI,0.02301655239725753
2021-11-11,11.11.2021,2791.0,"2.791,00","2.791,00","2.791,00","-3,09",100,279.100,UNI,0.02230453530884741
2021-11-12,12.11.2021,2799.0,"2.799,00","2.799,00","2.799,00","0,29",24,67.176,UNI,0.022368536844884275
2021-11-23,23.11.2021,2716.0,"2.716,00","2.716,00","2.716,00","-2,97",400,1.086.400,UNI,0.021704520908501803
2021-12-17,17.12.2021,2690.0,"2.690,00","2.690,00","2.690,00","-0,96",34,91.460,UNI,0.021496515916381992
2021-12-20,20.12.2021,2610.0,"2.610,00","2.610,00","2.610,00","-2,97",50,130.500,UNI,0.020856500556013343
2021-12-21,21.12.2021,2610.0,"2.610,00","2.610,00","2.610,00","0,00",85,221.850,UNI,0.020856500556013343
2021-12-28,28.12.2021,2700.0,"2.700,00","2.700,00","2.700,00","3,45",15,40.500,UNI,0.021576517836428073
2021-12-29,29.12.2021,2701.0,"2.701,00","2.701,00","2.701,00","0,04",50,135.050,UNI,0.02158451802843268
2022-01-03,03.1.2022,2781.0,"2.781,00","2.781,00","2.781,00","2,96",15,41.715,UNI,0.02222453338880133
2022-01-04,04.1.2022,3000.0,"3.000,00","2.965,00","2.976,29","7,02",291,866.100,UNI,0.023976575437810507
2022-01-13,13.1.2022,2900.0,"2.900,00","2.900,00","2.900,00","-2,56",50,145.000,UNI,0.023176556237349696
2022-01-14,14.1.2022,3000.0,"3.000,00","3.000,00","3.000,00","3,45",8,24.000,UNI,0.023976575437810507
2022-01-18,18.1.2022,3100.0,"3.100,00","3.100,00","3.100,00","3,33",16,49.600,UNI,0.024776594638271317
2022-01-20,20.1.2022,3110.0,"3.273,00","3.110,00","3.164,33","2,08",60,189.860,UNI,0.024856596558317397
2022-01-24,24.1.2022,3110.0,"3.110,00","3.110,00","3.110,00","-1,72",100,311.000,UNI,0.024856596558317397
2022-01-25,25.1.2022,3000.0,"3.000,00","3.000,00","3.000,00","-3,54",150,450.000,UNI,0.023976575437810507
2022-01-27,27.1.2022,3090.0,"3.090,00","3.090,00","3.090,00","3,00",114,352.260,UNI,0.024696592718225236
2022-01-28,28.1.2022,3090.0,"3.090,00","3.090,00","3.090,00","0,00",25,77.250,UNI,0.024696592718225236
2022-02-01,01.2.2022,3090.0,"3.090,00","3.090,00","3.090,00","0,00",100,309.000,UNI,0.024696592718225236
2022-02-02,02.2.2022,3090.0,"3.090,00","3.090,00","3.090,00","0,00",113,349.170,UNI,0.024696592718225236
2022-02-04,04.2.2022,3000.0,"3.090,00","3.000,00","3.029,04","-1,97",251,760.290,UNI,0.023976575437810507
2022-02-09,09.2.2022,3000.0,"3.000,00","3.000,00","3.000,00","-0,96",3,9.000,UNI,0.023976575437810507
2022-02-14,14.2.2022,2940.0,"2.941,00","2.940,00","2.940,39","-1,99",46,135.258,UNI,0.02349656391753402
2022-02-15,15.2.2022,2941.0,"2.941,00","2.941,00","2.941,00","0,02",62,182.342,UNI,0.023504564109538627
2022-02-16,16.2.2022,2950.0,"2.950,00","2.950,00","2.950,00","0,31",70,206.500,UNI,0.0235765658375801
2022-02-22,22.2.2022,2950.0,"2.950,00","2.950,00","2.950,00","0,00",160,472.000,UNI,0.0235765658375801
2022-02-23,23.2.2022,2900.0,"2.950,00","2.900,00","2.902,38","-1,61",105,304.750,UNI,0.023176556237349696
2022-02-25,25.2.2022,2830.0,"2.980,00","2.830,00","2.912,21","0,34",434,1.263.900,UNI,0.022616542797027128
2022-03-04,04.3.2022,2700.0,"2.825,00","2.700,00","2.769,67","-4,89",180,498.540,UNI,0.021576517836428073
2022-03-07,07.3.2022,2750.0,"2.782,00","2.750,00","2.770,97","0,05",145,401.790,UNI,0.02197652743665848
2022-03-09,09.3.2022,2700.0,"2.700,00","2.700,00","2.700,00","-2,56",100,270.000,UNI,0.021576517836428073
2022-03-10,10.3.2022,2600.0,"2.600,00","2.600,00","2.600,00","-3,70",175,455.000,UNI,0.020776498635967262
2022-03-11,11.3.2022,2800.0,"2.800,00","2.800,00","2.800,00","7,69",100,280.000,UNI,0.022376537036888883
2022-03-15,15.3.2022,2854.0,"2.854,00","2.800,00","2.825,58","0,91",95,268.430,UNI,0.022808547405137724
2022-03-24,24.3.2022,2750.0,"2.750,00","2.750,00","2.750,00","-2,67",155,426.250,UNI,0.02197652743665848
2022-03-30,30.3.2022,2850.0,"2.850,00","2.850,00","2.850,00","3,64",30,85.500,UNI,0.02277654663711929
2022-03-31,31.3.2022,2750.0,"2.750,00","2.750,00","2.750,00","-3,51",60,165.000,UNI,0.02197652743665848
2022-04-01,01.4.2022,2750.0,"2.750,00","2.750,00","2.750,00","0,00",100,275.000,UNI,0.02197652743665848
2022-04-08,08.4.2022,2750.0,"2.750,00","2.750,00","2.750,00","0,00",46,126.500,UNI,0.02197652743665848
2022-04-12,12.4.2022,2800.0,"2.800,00","2.800,00","2.800,00","1,82",5,14.000,UNI,0.022376537036888883
2022-04-20,20.4.2022,2750.0,"2.750,00","2.750,00","2.750,00","-1,79",13,35.750,UNI,0.02197652743665848
2022-04-21,21.4.2022,2800.0,"2.800,00","2.800,00","2.800,00","1,82",48,134.400,UNI,0.022376537036888883
2022-04-26,26.4.2022,2800.0,"2.800,00","2.800,00","2.800,00","0,00",21,58.800,UNI,0.022376537036888883
2022-04-29,29.4.2022,2700.0,"2.700,00","2.699,00","2.699,30","-3,61",100,269.930,UNI,0.021576517836428073
2022-05-04,04.5.2022,2700.0,"2.700,00","2.700,00","2.700,00","0,04",100,270.000,UNI,0.021576517836428073
2022-05-06,06.5.2022,2700.0,"2.700,00","2.700,00","2.700,00","0,00",50,135.000,UNI,0.021576517836428073
2022-05-10,10.5.2022,2650.0,"2.650,00","2.650,00","2.650,00","-1,85",100,265.000,UNI,0.02117650823619767
2022-05-23,23.5.2022,2650.0,"2.650,00","2.650,00","2.650,00","0,00",112,296.800,UNI,0.02117650823619767
2022-05-30,30.5.2022,2650.0,"2.650,00","2.650,00","2.650,00","0,00",200,530.000,UNI,0.02117650823619767
2022-05-31,31.5.2022,2650.0,"2.650,00","2.650,00","2.650,00","0,00",44,116.600,UNI,0.02117650823619767
2022-06-01,01.6.2022,2750.0,"2.750,00","2.750,00","2.750,00","3,77",441,1.212.750,UNI,0.02197652743665848
2022-06-03,03.6.2022,3000.0,"3.000,00","3.000,00","3.000,00","9,09",10,30.000,UNI,0.023976575437810507
2022-06-06,06.6.2022,3000.0,"3.090,00","3.000,00","3.020,77","0,70",130,392.700,UNI,0.023976575437810507
2022-06-07,07.6.2022,3050.0,"3.050,00","3.050,00","3.050,00","0,96",148,451.400,UNI,0.024376585038040913
2022-06-08,08.6.2022,3100.0,"3.100,00","3.100,00","3.100,00","1,64",191,592.100,UNI,0.024776594638271317
2022-06-09,09.6.2022,3100.0,"3.100,00","3.100,00","3.100,00","0,00",409,1.267.900,UNI,0.024776594638271317
2022-07-08,08.7.2022,2790.0,"2.790,00","2.790,00","2.790,00","-10,00",101,281.790,UNI,0.022296535116842802
2022-07-13,13.7.2022,2800.0,"2.800,00","2.800,00","2.800,00","0,36",50,140.000,UNI,0.022376537036888883
2022-07-15,15.7.2022,2899.0,"2.899,00","2.899,00","2.899,00","3,54",20,57.980,UNI,0.02316855604534509
2022-07-26,26.7.2022,2824.0,"2.828,00","2.824,00","2.825,62","-2,52",84,237.352,UNI,0.02256854164499948
2022-07-28,28.7.2022,2800.0,"2.800,00","2.800,00","2.800,00","-0,92",34,95.200,UNI,0.022376537036888883
2022-08-17,17.8.2022,2824.0,"2.824,00","2.824,00","2.824,00","0,86",60,169.440,UNI,0.02256854164499948
2022-08-18,18.8.2022,2824.0,"2.824,00","2.824,00","2.824,00","0,00",86,242.864,UNI,0.02256854164499948
2022-08-22,22.8.2022,2824.0,"2.824,00","2.824,00","2.824,00","0,00",14,39.536,UNI,0.02256854164499948
2022-08-29,29.8.2022,2800.0,"2.800,00","2.800,00","2.800,00","-0,85",60,168.000,UNI,0.022376537036888883
2022-08-30,30.8.2022,2800.0,"2.800,00","2.800,00","2.800,00","0,00",40,112.000,UNI,0.022376537036888883
2022-09-02,02.9.2022,2850.0,"2.850,00","2.850,00","2.850,00","1,79",350,997.500,UNI,0.02277654663711929
2022-09-13,13.9.2022,2850.0,"2.850,00","2.850,00","2.850,00","0,00",78,222.300,UNI,0.02277654663711929
2022-09-14,14.9.2022,2810.0,"2.850,00","2.800,00","2.815,27","-1,23",262,737.600,UNI,0.022456538956934967
2022-09-15,15.9.2022,3096.0,"3.096,00","3.096,00","3.096,00","9,98",10,30.960,UNI,0.024744593870252886
2022-09-16,16.9.2022,3405.0,"3.405,00","3.400,00","3.404,88","9,98",1.231,4.191.405,UNI,0.02721665319967679
2022-09-19,19.9.2022,3303.0,"3.404,00","3.303,00","3.362,89","-1,23",91,306.023,UNI,0.026400633615206764
2022-09-20,20.9.2022,3200.0,"3.270,00","3.200,00","3.228,92","-3,98",167,539.230,UNI,0.025576613838732127
2022-09-26,26.9.2022,3170.0,"3.175,00","3.170,00","3.173,75","-1,70",80,253.900,UNI,0.025336608078593885
2022-09-28,28.9.2022,3170.0,"3.170,00","3.170,00","3.170,00","-0,13",320,1.014.400,UNI,0.025336608078593885
2022-10-07,07.10.2022,3200.0,"3.200,00","3.200,00","3.200,00","0,95",80,256.000,UNI,0.025576613838732127
2022-10-17,17.10.2022,3296.0,"3.296,00","3.270,00","3.295,00","2,97",26,85.670,UNI,0.026344632271174506
2022-10-18,18.10.2022,3393.0,"3.393,00","3.393,00","3.393,00","2,97",85,288.405,UNI,0.027120650895621493
2022-10-20,20.10.2022,3300.0,"3.320,00","3.300,00","3.303,71","-2,62",143,472.431,UNI,0.02637663303919294
2022-10-21,21.10.2022,3400.0,"3.400,00","3.393,00","3.399,14","2,88",320,1.087.725,UNI,0.02717665223965375
2022-10-27,27.10.2022,3333.0,"3.333,00","3.301,00","3.330,09","-2,03",11,36.631,UNI,0.026640639375345006
2022-10-28,28.10.2022,3379.0,"3.380,00","3.379,00","3.379,72","1,50",253,855.070,UNI,0.027008648207556978
2022-10-31,31.10.2022,3385.0,"3.400,00","3.302,00","3.394,16","0,41",172,583.796,UNI,0.027056649359584628
2022-11-01,01.11.2022,3293.0,"3.293,00","3.293,00","3.293,00","-2,98",7,23.051,UNI,0.026320631695160683
2022-11-17,17.11.2022,3150.0,"3.150,00","3.150,00","3.150,00","-4,34",51,160.650,UNI,0.025176604238501724
2022-11-24,24.11.2022,3300.0,"3.369,00","3.300,00","3.312,32","5,14",308,1.020.195,UNI,0.02637663303919294
2022-12-13,13.12.2022,3300.0,"3.300,00","3.300,00","3.300,00","-0,36",120,396.000,UNI,0.02637663303919294
2022-12-16,16.12.2022,3399.0,"3.399,00","3.399,00","3.399,00","3,00",35,118.965,UNI,0.027168652047649143
2022-12-19,19.12.2022,3399.0,"3.399,00","3.399,00","3.399,00","0,00",45,152.955,UNI,0.027168652047649143
2022-12-20,20.12.2022,3435.0,"3.435,00","3.435,00","3.435,00","1,06",190,652.650,UNI,0.027456658959815035
2022-12-23,23.12.2022,3550.0,"3.550,00","3.525,00","3.528,60","2,74",125,441.075,UNI,0.028376681040344968
2022-12-26,26.12.2022,3812.0,"3.812,00","3.630,00","3.683,24","4,38",255,939.225,UNI,0.03047273134555229
2022-12-27,27.12.2022,3850.0,"3.880,00","3.812,00","3.847,35","4,46",98,377.040,UNI,0.0307767386417274
2022-12-28,28.12.2022,3950.0,"3.950,00","3.900,00","3.908,70","1,59",115,449.500,UNI,0.03157675784218821
2022-12-29,29.12.2022,4020.0,"4.020,00","4.000,00","4.005,60","2,48",175,700.980,UNI,0.03213677128251078
2023-01-03,03.1.2023,4000.0,"4.000,00","4.000,00","4.000,00","-0,14",20,80.000,UNI,0.03197676744241862
2023-01-04,04.1.2023,4150.0,"4.150,00","4.125,00","4.136,36","3,41",55,227.500,UNI,0.03317679624310983
2023-01-05,05.1.2023,4250.0,"4.250,00","4.250,00","4.250,00","2,75",50,212.500,UNI,0.033976815443570646
2023-01-09,09.1.2023,4200.0,"4.250,00","4.200,00","4.229,41","-0,48",17,71.900,UNI,0.03357680584334024
2023-01-10,10.1.2023,4250.0,"4.250,00","4.250,00","4.250,00","0,49",99,420.750,UNI,0.033976815443570646
2023-01-13,13.1.2023,4350.0,"4.350,00","4.350,00","4.350,00","2,35",20,87.000,UNI,0.03477683464403145
2023-01-17,17.1.2023,4302.0,"4.302,00","4.302,00","4.302,00","-1,10",10,43.020,UNI,0.03439282542781027
2023-01-18,18.1.2023,4495.0,"4.495,00","4.495,00","4.495,00","4,49",10,44.950,UNI,0.03593686248469963
2023-01-20,20.1.2023,4530.0,"4.530,00","4.400,00","4.442,83","-1,16",115,510.925,UNI,0.03621686920486091
2023-01-23,23.1.2023,4600.0,"4.600,00","4.550,00","4.551,00","2,43",3.589,16.333.522,UNI,0.03677688264518348
2023-01-24,24.1.2023,4678.0,"4.678,00","4.600,00","4.659,43","2,38",126,587.088,UNI,0.03740089762154292
2023-01-25,25.1.2023,4750.0,"4.750,00","4.678,00","4.747,23","1,88",104,493.712,UNI,0.0379769114458747
2023-01-26,26.1.2023,4750.0,"4.750,00","4.750,00","4.750,00","0,06",35,166.250,UNI,0.0379769114458747
2023-01-31,31.1.2023,4750.0,"4.750,00","4.750,00","4.750,00","0,00",11,52.250,UNI,0.0379769114458747
2023-02-02,02.2.2023,4750.0,"4.750,00","4.750,00","4.750,00","0,00",30,142.500,UNI,0.0379769114458747
2023-02-03,03.2.2023,5050.0,"5.050,00","5.050,00","5.050,00","6,32",8,40.400,UNI,0.040376969047257134
2023-02-06,06.2.2023,5000.0,"5.000,00","5.000,00","5.000,00","-0,99",18,90.000,UNI,0.03997695944702673
2023-02-08,08.2.2023,5000.0,"5.000,00","5.000,00","5.000,00","0,00",25,125.000,UNI,0.03997695944702673
2023-02-10,10.2.2023,5000.0,"5.000,00","5.000,00","5.000,00","0,00",47,235.000,UNI,0.03997695944702673
2023-02-20,20.2.2023,5000.0,"5.000,00","5.000,00","5.000,00","0,00",46,230.000,UNI,0.03997695944702673
2023-02-21,21.2.2023,5140.0,"5.140,00","5.100,00","5.111,43","2,23",14,71.560,UNI,0.041096986327671864
2023-03-06,06.3.2023,5090.0,"5.090,00","5.090,00","5.090,00","-0,42",6,30.540,UNI,0.04069697672744146
2023-03-07,07.3.2023,5000.0,"5.000,00","5.000,00","5.000,00","-1,77",36,180.000,UNI,0.03997695944702673
2023-03-14,14.3.2023,4601.0,"4.601,00","4.601,00","4.601,00","-7,98",10,46.010,UNI,0.03678488283718809
2023-03-15,15.3.2023,4550.0,"4.600,00","4.550,00","4.580,23","-0,45",43,196.950,UNI,0.03637687304495307
2023-03-16,16.3.2023,4500.0,"4.500,00","4.450,00","4.487,97","-2,01",79,354.550,UNI,0.03597686344472267
2023-03-24,24.3.2023,4500.0,"4.500,00","4.500,00","4.500,00","0,27",72,324.000,UNI,0.03597686344472267
2023-03-27,27.3.2023,4500.0,"4.500,00","4.500,00","4.500,00","0,00",30,135.000,UNI,0.03597686344472267
2023-03-29,29.3.2023,4500.0,"4.500,00","4.500,00","4.500,00","0,00",40,180.000,UNI,0.03597686344472267
2023-03-31,31.3.2023,4900.0,"4.900,00","4.900,00","4.900,00","8,89",4,19.600,UNI,0.039176940246565914
2023-04-03,03.4.2023,4900.0,"4.900,00","4.900,00","4.900,00","0,00",26,127.400,UNI,0.039176940246565914
2023-04-04,04.4.2023,4900.0,"4.900,00","4.900,00","4.900,00","0,00",45,220.500,UNI,0.039176940246565914
2023-04-05,05.4.2023,4950.0,"4.950,00","4.900,00","4.939,29","0,80",70,345.750,UNI,0.03957694984679632
2023-04-07,07.4.2023,4990.0,"4.990,00","4.990,00","4.990,00","1,03",67,334.330,UNI,0.03989695752698064
2023-04-18,18.4.2023,5139.0,"5.139,00","5.139,00","5.139,00","2,99",7,35.973,UNI,0.041088986135667256
2023-04-20,20.4.2023,5150.0,"5.150,00","5.150,00","5.150,00","0,21",5,25.750,UNI,0.04117698824771794
2023-04-28,28.4.2023,5200.0,"5.200,00","5.200,00","5.200,00","0,97",51,265.200,UNI,0.04157699784794835
2023-05-02,02.5.2023,5200.0,"5.200,00","5.200,00","5.200,00","0,00",234,1.216.800,UNI,0.04157699784794835
